Product_Id,Product_Title,Merchant_Id,Cluster_Id,Cluster_Label,Category_Id,Category_Label
14332,14018,17,5927,5603,2615,0
14333,14501,18,5927,5603,2615,0
14334,14019,8,5927,5603,2615,0
14335,14020,30,5927,5603,2615,0
14336,14019,10,5927,5603,2615,0
14337,14021,121,5927,5603,2615,0
14338,14028,3,5928,5557,2615,0
14339,14504,18,5928,5557,2615,0
14340,14031,121,5928,5557,2615,0
14341,14029,8,5928,5557,2615,0
14342,14029,10,5928,5557,2615,0
14343,30259,16,5928,5557,2615,0
14344,15097,5,5929,6126,2615,0
14345,30305,90,5929,6126,2615,0
14346,15096,36,5929,6126,2615,0
14347,13790,17,5930,6169,2615,0
14348,30310,90,5930,6169,2615,0
14349,15146,36,5930,6169,2615,0
14350,2160,18,5931,500,2615,0
14351,1790,14,5931,500,2615,0
14352,1789,36,5931,500,2615,0
14353,15408,18,5932,6008,2615,0
14354,14919,17,5932,6008,2615,0
14355,14919,3,5932,6008,2615,0
14356,14920,14,5932,6008,2615,0
14357,30302,90,5932,6008,2615,0
14358,14914,36,5932,6008,2615,0
14359,14521,18,5933,5768,2615,0
14360,14336,10,5933,5768,2615,0
14361,14337,121,5933,5768,2615,0
14362,14791,14,5934,6404,2615,0
14363,15579,3,5934,6404,2615,0
14364,13797,17,5934,6404,2615,0
14365,1843,45,5935,517,2615,0
14366,2012,17,5935,517,2615,0
14367,2013,4,5935,517,2615,0
14368,1840,45,5936,513,2615,0
14369,2005,4,5936,513,2615,0
14370,2004,17,5936,513,2615,0
14371,14220,5,5937,5704,2615,0
14372,14285,3,5937,5704,2615,0
14373,14221,30,5937,5704,2615,0
14374,14222,36,5937,5704,2615,0
14375,13802,17,5938,6374,2615,0
14376,14826,14,5938,6374,2615,0
14377,15433,36,5938,6374,2615,0
14378,14407,18,5939,5785,2615,0
14379,14408,51,5939,5785,2615,0
14380,14405,36,5939,5785,2615,0
14381,15474,45,5940,6019,2615,0
14382,14947,14,5940,6019,2615,0
14383,14940,36,5940,6019,2615,0
14384,1663,18,5941,501,2615,0
14385,1791,8,5941,501,2615,0
14386,1791,10,5941,501,2615,0
14387,1792,3,5941,501,2615,0
14388,1798,36,5941,501,2615,0
14389,14369,5,5942,5724,2615,0
14390,14367,121,5942,5724,2615,0
14391,14366,36,5942,5724,2615,0
14392,13884,18,5943,5493,2615,0
14393,13850,3,5943,5493,2615,0
14394,13848,36,5943,5493,2615,0
14395,14342,5,5944,5771,2615,0
14396,14340,14,5944,5771,2615,0
14397,13898,17,5944,5771,2615,0
14398,14468,3,5944,5771,2615,0
14399,8238,90,5944,5771,2615,0
14400,13995,10,5945,5593,2615,0
14401,13994,121,5945,5593,2615,0
14402,8232,90,5945,5593,2615,0
14403,13996,36,5945,5593,2615,0
14404,15229,14,5946,6210,2615,0
14405,15226,4,5946,6210,2615,0
14406,15225,36,5946,6210,2615,0
14407,1895,121,5947,548,2615,0
14408,1646,18,5947,548,2615,0
14409,1829,3,5947,548,2615,0
14410,1816,36,5947,548,2615,0
14411,1839,45,5948,512,2615,0
14412,2003,4,5948,512,2615,0
14413,2002,17,5948,512,2615,0
14414,1721,17,5949,494,2615,0
14415,2159,18,5949,494,2615,0
14416,1721,3,5949,494,2615,0
14417,1750,121,5949,494,2615,0
14418,1783,36,5949,494,2615,0
14419,13870,8,5950,5502,2615,0
14420,13870,10,5950,5502,2615,0
14421,13811,3,5950,5502,2615,0
14422,13871,121,5950,5502,2615,0
14423,14503,18,5951,5607,2615,0
14424,14026,8,5951,5607,2615,0
14425,14026,10,5951,5607,2615,0
14426,14579,121,5951,5607,2615,0
14427,14027,36,5951,5607,2615,0
14428,14711,121,5952,5900,2615,0
14429,13813,17,5952,5900,2615,0
14430,14708,36,5952,5900,2615,0
14431,13787,3,5953,6075,2615,0
14432,13787,17,5953,6075,2615,0
14433,30304,90,5953,6075,2615,0
14434,15025,36,5953,6075,2615,0
14435,13897,17,5954,6153,2615,0
14436,30309,90,5954,6153,2615,0
14437,15140,36,5954,6153,2615,0
14438,14498,18,5955,5587,2615,0
14439,13980,10,5955,5587,2615,0
14440,13983,24,5955,5587,2615,0
14441,13793,3,5955,5587,2615,0
14442,13982,121,5955,5587,2615,0
14443,15094,14,5956,6124,2615,0
14444,13783,17,5956,6124,2615,0
14445,13783,3,5956,6124,2615,0
14446,15091,36,5956,6124,2615,0
14447,14421,5,5957,5790,2615,0
14448,14425,14,5957,5790,2615,0
14449,14427,36,5957,5790,2615,0
14450,2170,17,5958,658,2615,0
14451,2170,3,5958,658,2615,0
14452,2133,36,5958,658,2615,0
14453,1873,30,5959,526,2615,0
14454,1871,14,5959,526,2615,0
14455,1985,5,5959,526,2615,0
14456,1902,3,5959,526,2615,0
14458,6771,16,5959,526,2615,0
14459,2016,17,5960,519,2615,0
14460,2017,4,5960,519,2615,0
14461,1845,36,5960,519,2615,0
14462,13881,45,5961,5506,2615,0
14463,13878,51,5961,5506,2615,0
14464,13877,5,5961,5506,2615,0
14465,15376,45,5962,6322,2615,0
14466,13767,101,5962,6322,2615,0
14467,15377,17,5962,6322,2615,0
14468,15586,45,5963,6408,2615,0
14469,13758,101,5963,6408,2615,0
14470,13798,3,5963,6408,2615,0
14471,14533,18,5964,5800,2615,0
14472,14493,3,5964,5800,2615,0
14473,14494,14,5964,5800,2615,0
14474,14978,45,5965,6040,2615,0
14475,30297,50,5965,6040,2615,0
14476,14972,36,5965,6040,2615,0
14477,15466,45,5966,5994,2615,0
14478,13769,3,5966,5994,2615,0
14479,14891,36,5966,5994,2615,0
14480,15512,17,5967,6189,2615,0
14481,15203,51,5967,6189,2615,0
14482,15194,36,5967,6189,2615,0
14483,14283,17,5968,5699,2615,0
14484,14283,3,5968,5699,2615,0
14485,14549,36,5968,5699,2615,0
14486,14032,14,5969,5608,2615,0
14487,14079,3,5969,5608,2615,0
14488,14030,36,5969,5608,2615,0
14489,14747,18,5970,5897,2615,0
14490,14646,10,5970,5897,2615,0
14491,14704,4,5970,5897,2615,0
14492,14647,30,5970,5897,2615,0
14493,13812,3,5970,5897,2615,0
14494,14910,10,5971,6002,2615,0
14495,14569,17,5971,6002,2615,0
14496,14569,3,5971,6002,2615,0
14497,14846,36,5971,6002,2615,0
14498,15479,45,5972,6072,2615,0
14499,30303,90,5972,6072,2615,0
14500,15007,36,5972,6072,2615,0
14501,13788,17,5973,6118,2615,0
14502,13788,3,5973,6118,2615,0
14503,15078,36,5973,6118,2615,0
14504,14778,3,5974,6150,2615,0
14505,30308,90,5974,6150,2615,0
14506,15138,36,5974,6150,2615,0
14507,15095,51,5975,6127,2615,0
14508,30305,90,5975,6127,2615,0
14509,15085,36,5975,6127,2615,0
14510,14961,30,5976,6035,2615,0
14511,13792,17,5976,6035,2615,0
14512,13792,3,5976,6035,2615,0
14513,14957,36,5976,6035,2615,0
14514,14499,18,5977,5596,2615,0
14515,14001,121,5977,5596,2615,0
14516,14003,3,5977,5596,2615,0
14517,14000,36,5977,5596,2615,0
14518,14745,18,5978,5890,2615,0
14519,14644,121,5978,5890,2615,0
14520,14687,36,5978,5890,2615,0
14521,13998,8,5979,5594,2615,0
14522,13998,10,5979,5594,2615,0
14523,14078,17,5979,5594,2615,0
14524,15074,3,5980,6116,2615,0
14525,15075,14,5980,6116,2615,0
14526,15070,36,5980,6116,2615,0
14527,1999,17,5981,514,2615,0
14528,2006,4,5981,514,2615,0
14529,1841,36,5981,514,2615,0
14530,2011,17,5982,516,2615,0
14531,2010,4,5982,516,2615,0
14532,1842,36,5982,516,2615,0
14533,2019,4,5983,520,2615,0
14534,2018,17,5983,520,2615,0
14535,1846,36,5983,520,2615,0
14536,2007,3,5984,509,2615,0
14537,1835,4,5984,509,2615,0
14538,2007,17,5984,509,2615,0
14539,1834,36,5984,509,2615,0
14540,2015,17,5985,518,2615,0
14541,2014,4,5985,518,2615,0
14542,1844,36,5985,518,2615,0
14543,1836,45,5986,510,2615,0
14544,2000,4,5986,510,2615,0
14545,1833,36,5986,510,2615,0
14546,15395,45,5987,6338,2615,0
14547,15393,51,5987,6338,2615,0
14548,15394,36,5987,6338,2615,0
14549,15602,45,5988,6417,2615,0
14550,13806,17,5988,6417,2615,0
14551,15600,51,5988,6417,2615,0
14552,13796,17,5989,6401,2615,0
14553,15582,45,5989,6401,2615,0
14554,15580,51,5989,6401,2615,0
14555,15591,17,5990,6411,2615,0
14556,15589,51,5990,6411,2615,0
14557,15590,36,5990,6411,2615,0
14558,13800,17,5991,6319,2615,0
14559,15372,51,5991,6319,2615,0
14560,15373,36,5991,6319,2615,0
14561,13762,101,5992,6219,2615,0
14562,15235,45,5992,6219,2615,0
14563,15241,51,5992,6219,2615,0
14564,14779,17,5993,6173,2615,0
14565,15172,51,5993,6173,2615,0
14566,15174,36,5993,6173,2615,0
14567,14782,17,5994,6195,2615,0
14568,15207,51,5994,6195,2615,0
14569,15207,178,5994,6195,2615,0
14570,15061,45,5995,6108,2615,0
14571,15064,51,5995,6108,2615,0
14572,15057,36,5995,6108,2615,0
14573,14775,17,5996,6083,2615,0
14574,14775,3,5996,6083,2615,0
14575,15036,36,5996,6083,2615,0
14576,14471,17,5997,5778,2615,0
14577,14382,14,5997,5778,2615,0
14578,14377,36,5997,5778,2615,0
14579,14281,17,5998,5693,2615,0
14580,14281,3,5998,5693,2615,0
14581,14181,36,5998,5693,2615,0
14582,14016,45,5999,5600,2615,0
14583,14014,51,5999,5600,2615,0
14584,14014,178,5999,5600,2615,0
14585,14774,17,6000,6081,2615,0
14586,14774,3,6000,6081,2615,0
14587,15033,36,6000,6081,2615,0
14588,15023,60,6001,6391,2615,0
14589,15022,51,6001,6391,2615,0
14590,15018,36,6001,6391,2615,0
14591,15016,51,6002,6068,2615,0
14592,14772,17,6002,6068,2615,0
14593,15017,36,6002,6068,2615,0
14594,15517,45,6003,6207,2615,0
14595,15223,51,6003,6207,2615,0
14596,15216,36,6003,6207,2615,0
14597,15232,60,6004,6212,2615,0
14598,13791,17,6004,6212,2615,0
14599,15230,51,6004,6212,2615,0
14600,1794,18,6005,503,2615,0
14601,1729,17,6005,503,2615,0
14602,1729,3,6005,503,2615,0
14603,1776,36,6005,503,2615,0
14604,14776,17,6006,6218,2615,0
14605,14776,3,6006,6218,2615,0
14606,15242,36,6006,6218,2615,0
14607,15101,51,6007,6130,2615,0
14608,30306,90,6007,6130,2615,0
14609,15495,64,6007,6130,2615,0
14610,30307,90,6008,6136,2615,0
14611,15123,51,6008,6136,2615,0
14612,15106,36,6008,6136,2615,0
14613,258,45,6009,6042,2615,0
14614,14985,14,6009,6042,2615,0
14615,14983,51,6009,6042,2615,0
14616,14902,51,6010,5998,2615,0
14617,30300,90,6010,5998,2615,0
14618,14890,36,6010,5998,2615,0
14619,13899,17,6011,6001,2615,0
14620,13899,3,6011,6001,2615,0
14621,14904,36,6011,6001,2615,0
14622,14164,51,6012,5685,2615,0
14623,8233,90,6012,5685,2615,0
14624,14155,36,6012,5685,2615,0
14625,8227,50,6013,5676,2615,0
14626,14280,3,6013,5676,2615,0
14627,14149,36,6013,5676,2615,0
14628,15498,14,6014,6152,2615,0
14629,15142,51,6014,6152,2615,0
14630,15139,36,6014,6152,2615,0
14631,15063,3,6015,6109,2615,0
14632,15060,101,6015,6109,2615,0
14633,15489,45,6015,6109,2615,0
14634,14591,10,6016,6009,2615,0
14635,15471,45,6016,6009,2615,0
14636,14923,36,6016,6009,2615,0
14637,14907,51,6017,6000,2615,0
14638,14908,73,6017,6000,2615,0
14639,15467,64,6017,6000,2615,0
14640,1722,17,6018,423,2615,0
14641,1656,45,6018,423,2615,0
14642,1722,3,6018,423,2615,0
14643,14044,51,6019,5612,2615,0
14644,8225,50,6019,5612,2615,0
14645,14076,73,6019,5612,2615,0
14646,15604,45,6020,6419,2615,0
14647,13771,101,6020,6419,2615,0
14648,15603,51,6020,6419,2615,0
14649,14043,45,6021,5611,2615,0
14650,14042,51,6021,5611,2615,0
14651,14561,3,6021,5611,2615,0
14652,14786,200,6022,5965,2615,0
14653,14833,51,6022,5965,2615,0
14654,14787,64,6022,5965,2615,0
14655,30299,17,6023,6327,2615,0
14656,15382,51,6023,6327,2615,0
14657,14813,73,6023,6327,2615,0
14658,14834,51,6024,5966,2615,0
14659,14836,17,6024,5966,2615,0
14660,14835,36,6024,5966,2615,0
14661,15404,45,6025,6345,2615,0
14662,15403,51,6025,6345,2615,0
14663,14820,73,6025,6345,2615,0
14664,15243,14,6026,6221,2615,0
14665,15245,51,6026,6221,2615,0
14666,15243,66,6026,6221,2615,0
14667,14921,51,6027,6007,2615,0
14668,15470,64,6027,6007,2615,0
14669,14915,36,6027,6007,2615,0
14670,30296,50,6028,5540,2615,0
14671,14911,51,6028,5540,2615,0
14672,14906,36,6028,5540,2615,0
14673,14966,51,6029,6029,2615,0
14674,13809,17,6029,6029,2615,0
14675,13809,3,6029,6029,2615,0
14676,14392,45,6030,5781,2615,0
14677,14390,51,6030,5781,2615,0
14678,13817,17,6030,5781,2615,0
14679,8230,50,6031,5697,2615,0
14680,14190,51,6031,5697,2615,0
14681,14282,17,6031,5697,2615,0
14682,15215,51,6032,6201,2615,0
14683,15215,178,6032,6201,2615,0
14684,15211,73,6032,6201,2615,0
14685,1882,30,6033,524,2615,0
14686,1881,4,6033,524,2615,0
14687,1879,17,6033,524,2615,0
14688,1879,3,6033,524,2615,0
14689,1809,36,6033,524,2615,0
14690,1728,17,6034,502,2615,0
14691,1728,3,6034,502,2615,0
14692,1793,45,6034,502,2615,0
14693,13763,101,6035,6224,2615,0
14694,15253,51,6035,6224,2615,0
14695,15254,36,6035,6224,2615,0
14696,15224,51,6036,6208,2615,0
14697,15219,73,6036,6208,2615,0
14698,15217,36,6036,6208,2615,0
14699,15156,51,6037,6166,2615,0
14700,15157,36,6037,6166,2615,0
14701,15505,64,6037,6166,2615,0
14702,15131,51,6038,6144,2615,0
14703,15125,36,6038,6144,2615,0
14704,15128,73,6038,6144,2615,0
14705,15076,51,6039,6117,2615,0
14706,15492,64,6039,6117,2615,0
14707,15077,36,6039,6117,2615,0
14708,13890,45,6040,5496,2615,0
14709,13855,51,6040,5496,2615,0
14710,15634,3,6040,5496,2615,0
14711,15473,45,6041,6020,2615,0
14712,14945,51,6041,6020,2615,0
14713,14944,36,6041,6020,2615,0
14714,13979,51,6042,5586,2615,0
14715,13981,3,6042,5586,2615,0
14716,13984,36,6042,5586,2615,0
14717,14984,51,6043,6044,2615,0
14718,14977,73,6043,6044,2615,0
14719,14974,36,6043,6044,2615,0
14720,14946,51,6044,6021,2615,0
14721,14943,73,6044,6021,2615,0
14722,14941,36,6044,6021,2615,0
14723,14934,60,6045,6014,2615,0
14724,14933,51,6045,6014,2615,0
14725,14766,17,6045,6014,2615,0
14726,14690,17,6046,5891,2615,0
14727,14690,3,6046,5891,2615,0
14728,14689,36,6046,5891,2615,0
14729,14645,10,6047,5892,2615,0
14730,14694,57,6047,5892,2615,0
14731,14749,45,6047,5892,2615,0
14732,15081,51,6048,6120,2615,0
14733,15079,73,6048,6120,2615,0
14734,15082,36,6048,6120,2615,0
14735,15122,14,6049,6134,2615,0
14736,15110,3,6049,6134,2615,0
14737,15107,36,6049,6134,2615,0
14738,15193,14,6050,6185,2615,0
14739,15510,45,6050,6185,2615,0
14740,15184,36,6050,6185,2615,0
14741,14969,51,6051,6036,2615,0
14742,14971,17,6051,6036,2615,0
14743,14967,36,6051,6036,2615,0
14744,8224,18,6052,5578,2615,0
14745,13940,3,6052,5578,2615,0
14746,13967,36,6052,5578,2615,0
14747,15116,14,6053,6140,2615,0
14748,15115,51,6053,6140,2615,0
14749,15116,66,6053,6140,2615,0
14750,1897,121,6054,549,2615,0
14751,1898,17,6054,549,2615,0
14752,1898,3,6054,549,2615,0
14753,1628,3,6055,578,2615,0
14754,1924,45,6055,578,2615,0
14755,1925,73,6055,578,2615,0
14756,1629,101,6056,579,2615,0
14757,1926,51,6056,579,2615,0
14758,1927,64,6056,579,2615,0
14759,14090,14,6057,5638,2615,0
14760,14089,51,6057,5638,2615,0
14761,14090,66,6057,5638,2615,0
14762,14294,51,6058,5741,2615,0
14763,14295,36,6058,5741,2615,0
14764,14452,73,6058,5741,2615,0
14765,15009,14,6059,6067,2615,0
14766,15008,51,6059,6067,2615,0
14767,15009,66,6059,6067,2615,0
14768,1804,51,6060,529,2615,0
14769,1887,121,6060,529,2615,0
14770,1814,36,6060,529,2615,0
14771,14884,45,6061,5989,2615,0
14772,14883,60,6061,5989,2615,0
14773,14882,51,6061,5989,2615,0
14774,14733,51,6062,5913,2615,0
14775,14574,45,6062,5913,2615,0
14776,14715,73,6062,5913,2615,0
14777,14575,45,6063,5918,2615,0
14778,14741,51,6063,5918,2615,0
14779,14721,73,6063,5918,2615,0
14780,9379,50,6064,5915,2615,0
14781,14740,51,6064,5915,2615,0
14782,14720,73,6064,5915,2615,0
14783,14737,51,6065,5914,2615,0
14784,14716,73,6065,5914,2615,0
14785,14716,79,6065,5914,2615,0
14786,13875,51,6066,5505,2615,0
14787,9377,50,6066,5505,2615,0
14788,13876,73,6066,5505,2615,0
14789,15405,51,6067,6347,2615,0
14790,14822,64,6067,6347,2615,0
14791,15406,73,6067,6347,2615,0
14792,14743,45,6068,5917,2615,0
14793,13818,3,6068,5917,2615,0
14794,14742,36,6068,5917,2615,0
14795,14739,30,6069,5813,2615,0
14796,14719,3,6069,5813,2615,0
14797,14717,36,6069,5813,2615,0
14798,13873,45,6070,5504,2615,0
14799,13874,3,6070,5504,2615,0
14800,13872,36,6070,5504,2615,0
14801,1838,45,6071,511,2615,0
14802,2001,17,6071,511,2615,0
14803,1837,51,6071,511,2615,0
14804,15594,51,6072,6413,2615,0
14805,15595,64,6072,6413,2615,0
14806,15596,73,6072,6413,2615,0
14807,15374,51,6073,6320,2615,0
14808,14810,64,6073,6320,2615,0
14809,14809,73,6073,6320,2615,0
14810,15369,51,6074,6315,2615,0
14811,14801,64,6074,6315,2615,0
14812,14800,73,6074,6315,2615,0
14813,15597,51,6075,6415,2615,0
14814,15598,73,6075,6415,2615,0
14816,15584,51,6076,6406,2615,0
14817,14794,73,6076,6406,2615,0
14818,14793,64,6076,6406,2615,0
14819,15400,51,6077,6343,2615,0
14820,14819,64,6077,6343,2615,0
14821,14818,73,6077,6343,2615,0
14822,14234,45,6078,5710,2615,0
14823,14229,3,6078,5710,2615,0
14824,14583,36,6078,5710,2615,0
14825,13803,17,6079,6380,2615,0
14826,15439,51,6079,6380,2615,0
14827,14827,73,6079,6380,2615,0
14828,13801,17,6080,6334,2615,0
14829,15390,51,6080,6334,2615,0
14830,14816,73,6080,6334,2615,0
14831,14592,18,6081,6326,2615,0
14832,15381,51,6081,6326,2615,0
14833,14812,64,6081,6326,2615,0
14834,13799,17,6082,6318,2615,0
14835,15371,51,6082,6318,2615,0
14836,14804,73,6082,6318,2615,0
14837,15249,101,6083,6223,2615,0
14838,15252,51,6083,6223,2615,0
14839,15248,73,6083,6223,2615,0
14840,13770,3,6084,5700,2615,0
14841,13815,17,6084,5700,2615,0
14842,14205,36,6084,5700,2615,0
14843,14188,45,6085,5694,2615,0
14844,14187,51,6085,5694,2615,0
14845,14271,73,6085,5694,2615,0
14846,14391,51,6086,5726,2615,0
14847,14473,17,6086,5726,2615,0
14848,14473,3,6086,5726,2615,0
14849,14177,51,6087,5691,2615,0
14850,14270,73,6087,5691,2615,0
14851,14270,79,6087,5691,2615,0
14852,14187,51,6088,5695,2615,0
14853,8229,50,6088,5695,2615,0
14854,14271,73,6088,5695,2615,0
14855,14389,45,6089,5780,2615,0
14856,14472,3,6089,5780,2615,0
14857,14560,36,6089,5780,2615,0
14858,14502,18,6090,5604,2615,0
14859,14024,45,6090,5604,2615,0
14860,14023,3,6090,5604,2615,0
14861,14440,51,6091,5723,2615,0
14862,14368,44,6091,5723,2615,0
14863,14441,36,6091,5723,2615,0
14864,14469,3,6092,5721,2615,0
14865,14353,51,6092,5721,2615,0
14866,14464,73,6092,5721,2615,0
14867,1867,17,6093,542,2615,0
14868,1867,3,6093,542,2615,0
14869,1808,36,6093,542,2615,0
14870,14344,51,6094,5547,2615,0
14871,14344,178,6094,5547,2615,0
14872,14463,73,6094,5547,2615,0
14873,15246,51,6095,6222,2615,0
14874,15247,36,6095,6222,2615,0
14875,15244,73,6095,6222,2615,0
14876,14781,17,6096,6181,2615,0
14877,15183,51,6096,6181,2615,0
14878,15177,36,6096,6181,2615,0
14879,14780,3,6097,6177,2615,0
14880,15173,51,6097,6177,2615,0
14881,15175,36,6097,6177,2615,0
14882,15118,51,6098,6139,2615,0
14883,15119,36,6098,6139,2615,0
14884,15114,73,6098,6139,2615,0
14885,15065,51,6099,6110,2615,0
14886,15490,64,6099,6110,2615,0
14887,15062,73,6099,6110,2615,0
14888,14691,51,6100,5893,2615,0
14889,14693,73,6100,5893,2615,0
14890,14692,36,6100,5893,2615,0
14891,14949,51,6101,6024,2615,0
14892,14768,17,6101,6024,2615,0
14893,14768,3,6101,6024,2615,0
14894,14686,51,6102,5889,2615,0
14895,14688,73,6102,5889,2615,0
14896,14688,79,6102,5889,2615,0
14897,13997,51,6103,5595,2615,0
14898,14068,73,6103,5595,2615,0
14900,14684,51,6104,5888,2615,0
14901,14683,3,6104,5888,2615,0
14902,14685,36,6104,5888,2615,0
14903,13990,51,6105,5590,2615,0
14904,14066,73,6105,5590,2615,0
14905,14066,79,6105,5590,2615,0
14906,14955,51,6106,6026,2615,0
14907,14769,17,6106,6026,2615,0
14908,14951,73,6106,6026,2615,0
14909,14889,17,6107,6172,2615,0
14910,15165,51,6107,6172,2615,0
14911,15163,73,6107,6172,2615,0
14912,15192,14,6108,6186,2615,0
14913,15192,45,6108,6186,2615,0
14914,15185,36,6108,6186,2615,0
14915,15503,45,6109,6161,2615,0
14916,15160,51,6109,6161,2615,0
14918,15182,51,6110,6180,2615,0
14919,15176,36,6110,6180,2615,0
14920,15180,73,6110,6180,2615,0
14921,15154,51,6111,6165,2615,0
14922,15152,73,6111,6165,2615,0
14923,15155,36,6111,6165,2615,0
14924,15021,60,6112,6073,2615,0
14925,15020,51,6112,6073,2615,0
14926,15019,73,6112,6073,2615,0
14927,15137,17,6113,6162,2615,0
14928,15161,64,6113,6162,2615,0
14929,15136,178,6113,6162,2615,0
14930,15100,51,6114,6129,2615,0
14931,15099,73,6114,6129,2615,0
14932,15098,36,6114,6129,2615,0
14933,13888,45,6115,5490,2615,0
14934,13843,51,6115,5490,2615,0
14935,13845,73,6115,5490,2615,0
14936,14311,45,6116,5752,2615,0
14937,14310,51,6116,5752,2615,0
14938,14458,73,6116,5752,2615,0
14939,14507,18,6117,5656,2615,0
14940,14122,121,6117,5656,2615,0
14941,14123,36,6117,5656,2615,0
14942,15050,51,6118,6099,2615,0
14943,15050,178,6118,6099,2615,0
14944,15048,36,6118,6099,2615,0
14945,15497,14,6119,6145,2615,0
14946,15129,51,6119,6145,2615,0
14947,15126,73,6119,6145,2615,0
14948,14900,51,6120,5992,2615,0
14949,14900,178,6120,5992,2615,0
14951,14917,51,6121,6004,2615,0
14952,14916,73,6121,6004,2615,0
14953,14918,36,6121,6004,2615,0
14954,1807,51,6122,531,2615,0
14955,1896,73,6122,531,2615,0
14956,1896,79,6122,531,2615,0
14957,1803,51,6123,528,2615,0
14958,1884,73,6123,528,2615,0
14959,1884,79,6123,528,2615,0
14960,2055,51,6124,643,2615,0
14961,2060,73,6124,643,2615,0
14962,2060,79,6124,643,2615,0
14963,14212,51,6125,5703,2615,0
14964,14273,73,6125,5703,2615,0
14965,14273,79,6125,5703,2615,0
14966,15383,45,6126,6328,2615,0
14967,15391,45,6127,6336,2615,0
14968,14738,51,6128,5916,2615,0
14969,14718,73,6128,5916,2615,0
14970,14429,51,6129,5791,2615,0
14971,14467,73,6129,5791,2615,0
14972,13867,51,6130,5501,2615,0
14973,13868,73,6130,5501,2615,0
14974,13868,79,6130,5501,2615,0
14975,14223,51,6131,5706,2615,0
14976,14275,73,6131,5706,2615,0
14977,14275,79,6131,5706,2615,0
14978,14236,51,6132,5711,2615,0
14979,13016,50,6132,5711,2615,0
14980,14277,73,6132,5711,2615,0
14981,14034,51,6133,5610,2615,0
14982,14075,73,6133,5610,2615,0
14983,14075,79,6133,5610,2615,0
14984,15441,51,6134,6381,2615,0
14985,14828,73,6134,6381,2615,0
14987,14832,51,6135,5964,2615,0
14988,14785,73,6135,5964,2615,0
14990,15385,3,6136,6329,2615,0
14991,15384,51,6136,6329,2615,0
14992,14814,73,6136,6329,2615,0
14993,15581,51,6137,6402,2615,0
14994,14789,73,6137,6402,2615,0
14996,15387,51,6138,6331,2615,0
14997,14815,73,6138,6331,2615,0
14999,15446,51,6139,6385,2615,0
15000,14830,73,6139,6385,2615,0
15002,15442,51,6140,6382,2615,0
15003,14829,73,6140,6382,2615,0
15005,15450,51,6141,6388,2615,0
15006,14831,73,6141,6388,2615,0
15008,2083,51,6142,648,2615,0
15009,2089,73,6142,648,2615,0
15010,2089,79,6142,648,2615,0
15011,14486,51,6143,5795,2615,0
15012,14495,73,6143,5795,2615,0
15014,14590,3,6144,5702,2615,0
15015,14218,14,6144,5702,2615,0
15016,14582,36,6144,5702,2615,0
15017,1775,51,6145,504,2615,0
15018,1795,73,6145,504,2615,0
15019,1795,79,6145,504,2615,0
15020,1676,51,6146,410,2615,0
15021,1677,73,6146,410,2615,0
15022,1677,79,6146,410,2615,0
15023,13889,45,6147,5495,2615,0
15024,13854,51,6147,5495,2615,0
15025,13853,17,6147,5495,2615,0
15026,14210,14,6148,5632,2615,0
15027,14284,17,6148,5632,2615,0
15028,14284,3,6148,5632,2615,0
15029,15508,45,6149,6060,2615,0
15030,15166,51,6149,6060,2615,0
15031,15507,14,6149,6060,2615,0
15032,14695,51,6150,5894,2615,0
15033,14698,73,6150,5894,2615,0
15034,14698,79,6150,5894,2615,0
15035,1701,51,6151,430,2615,0
15036,1703,73,6151,430,2615,0
15037,1703,79,6151,430,2615,0
15038,14986,51,6152,6039,2615,0
15039,14979,73,6152,6039,2615,0
15041,1699,51,6153,428,2615,0
15042,1700,73,6153,428,2615,0
15043,1700,79,6153,428,2615,0
15044,1784,51,6154,478,2615,0
15045,1786,73,6154,478,2615,0
15046,1786,79,6154,478,2615,0
15047,1678,51,6155,411,2615,0
15048,1680,73,6155,411,2615,0
15049,1680,79,6155,411,2615,0
15050,1714,51,6156,441,2615,0
15051,1717,73,6156,441,2615,0
15052,1717,79,6156,441,2615,0
15053,15546,45,6157,6282,2615,0
15054,15367,3,6157,6282,2615,0
15055,15328,36,6157,6282,2615,0
15056,13865,51,6158,5500,2615,0
15057,13864,3,6158,5500,2615,0
15058,13866,73,6158,5500,2615,0
15059,15551,45,6159,6291,2615,0
15060,15341,51,6159,6291,2615,0
15061,15342,36,6159,6291,2615,0
15062,14706,51,6160,5899,2615,0
15063,14751,3,6160,5899,2615,0
15064,14707,73,6160,5899,2615,0
15065,14022,51,6161,5605,2615,0
15066,14072,73,6161,5605,2615,0
15068,14015,51,6162,5601,2615,0
15069,14070,73,6162,5601,2615,0
15070,14070,79,6162,5601,2615,0
15071,14703,51,6163,5898,2615,0
15072,14705,73,6163,5898,2615,0
15073,14705,79,6163,5898,2615,0
15074,14013,64,6164,5599,2615,0
15075,14069,79,6164,5599,2615,0
15076,14005,36,6164,5599,2615,0
15077,13858,51,6165,5499,2615,0
15078,13857,3,6165,5499,2615,0
15079,13861,73,6165,5499,2615,0
15080,14709,51,6166,5901,2615,0
15081,14712,3,6166,5901,2615,0
15082,14710,73,6166,5901,2615,0
15083,14701,51,6167,5896,2615,0
15084,14750,3,6167,5896,2615,0
15085,14702,73,6167,5896,2615,0
15086,14017,51,6168,5602,2615,0
